cpu_mean,cpu_max,cpu_variance,ram_mean,ram_growth_rate,network_mean,disk_io_mean,process_count_mean,thread_count_mean,vscode_active,browser_active,compiler_active,workload_label
76.6978,89.4561,1.7909,77.625,-0.1713,0.2706,0.8118,99,11.979,0,0,0,Gaming
34.385,61.8582,10.7691,49.725,0.1805,0.2011,1.2575,98,6.241,0,1,0,Video Call
16.6817,66.8543,45.1056,48.3639,1.5951,0.4127,1.0341,93,5.5556,0,1,0,Browsing
40.9589,57.8913,8.0058,43.0205,0.2871,-0.2835,0.8653,111,6.8424,0,1,0,Video Call
39.4267,59.2152,11.7326,49.2416,-0.0289,0.1286,0.8219,101,8.8207,0,1,0,Video Call
71.8551,90.4671,1.775,72.9571,-0.3659,0.322,0.7851,90,7.6282,0,0,0,Gaming
38.2957,55.4721,11.923,60.6949,0.0253,-0.0394,1.1672,98,6.0269,0,1,0,Video Call
77.4517,88.8699,1.1255,78.6166,-0.6414,0.423,0.7764,91,14.6409,0,0,0,Gaming
2.4069,7.3748,0.2687,16.6971,0.2317,0.0929,1.8974,63,1.058,0,0,0,Idle
23.9897,48.4743,22.0735,35.186,1.3435,0.0582,1.0062,103,4.9491,1,1,0,Coding
2.6473,7.9655,0.7273,15.8729,-0.2708,0.149,1.6117,61,2.3075,0,0,0,Idle
18.4254,38.5347,14.6953,43.5197,1.7115,0.813,0.7384,100,6.0547,1,1,0,Coding
79.247,91.5657,1.5219,74.9739,-0.2693,-0.0674,0.8082,89,14.3564,0,0,0,Gaming
86.6294,98.0807,5.1872,65.7271,7.7483,0.1412,0.2706,147,12.931,1,0,1,Compiling
37.7865,59.4347,10.8518,48.2537,-0.347,0.0045,1.4116,102,6.633,0,1,0,Video Call
34.5542,67.3952,13.5649,51.1215,-0.1163,-0.121,0.7764,103,7.0751,0,1,0,Video Call
67.2409,92.2858,2.3513,71.5071,-0.1747,0.0306,0.6536,98,12.0707,0,0,0,Gaming
18.6893,40.3711,22.0772,38.6208,0.377,-0.3838,0.5819,102,5.5757,1,1,0,Coding
3.207,7.3647,0.6465,16.6761,0.2784,0.0303,1.5849,63,2.0344,0,0,0,Idle
40.3599,62.3115,12.4644,52.3537,-0.6067,0.4829,1.232,93,8.3894,0,1,0,Video Call
86.9717,97.857,4.5552,54.8749,5.956,0.199,0.3881,164,13.3834,1,0,1,Compiling
19.2163,43.7449,21.6704,38.7093,0.769,0.1106,0.6281,98,5.0449,1,1,0,Coding
35.6083,57.2042,10.5657,52.9282,-0.0709,-0.0891,1.0296,102,9.0802,0,1,0,Video Call
78.8308,88.8468,2.1247,76.1937,-0.2632,0.0439,0.4024,104,10.3575,0,0,0,Gaming
31.0658,55.2622,7.6423,40.2176,0.6131,-0.366,1.0825,101,5.3198,0,1,0,Video Call
2.6881,6.6888,0.5835,13.7621,-0.31,-0.0646,1.2266,62,1.76,0,0,0,Idle
22.1513,45.6345,16.0759,32.213,0.6332,0.0547,0.7681,102,5.6503,1,1,0,Coding
14.6189,43.3184,15.6698,33.1924,-0.2015,0.4257,0.9492,105,5.3557,1,1,0,Coding
26.2941,61.1522,11.7288,54.7958,0.1587,-0.0769,1.7855,103,8.1654,0,1,0,Video Call
2.6427,6.4929,0.2247,14.8866,-0.2613,0.008,1.5253,59,2.441,0,0,0,Idle
18.7141,46.9461,38.244,44.3326,0.9085,0.8935,0.9848,136,4.3481,0,1,0,Browsing
2.5387,5.3505,0.7725,14.417,0.1925,0.0152,1.6375,57,1.9833,0,0,0,Idle
79.4832,89.8037,1.9909,72.8196,-0.1647,0.0778,0.5022,99,11.7522,0,0,0,Gaming
93.195,96.687,3.5833,70.091,6.3445,0.1464,0.3603,146,11.6616,1,0,1,Compiling
83.6398,88.6354,2.2424,73.9301,0.2093,0.1315,0.5161,94,13.9803,0,0,0,Gaming
33.09,47.0866,8.3109,53.0323,0.2634,0.2579,1.2738,106,6.5015,0,1,0,Video Call
20.4172,54.0409,18.3395,36.1844,0.427,-0.2366,1.3204,106,5.8058,1,1,0,Coding
89.9072,98.2114,3.6666,64.3005,4.5018,-0.0976,0.2221,156,20.1066,1,0,1,Compiling
2.7582,6.0521,0.6466,13.5666,0.1763,0.1458,1.6288,56,2.0444,0,0,0,Idle
2.2436,4.4101,0.5599,15.4595,-0.1824,0.0871,1.743,57,2.2591,0,0,0,Idle
1.9461,9.6061,0.4514,13.4667,0.7282,0.0155,2.0482,62,1.1597,0,0,0,Idle
2.2077,8.5554,0.6223,13.7874,-0.201,0.0695,0.8936,59,1.6845,0,0,0,Idle
18.7833,59.214,41.7563,48.026,2.0846,0.5993,1.0624,111,5.5379,0,1,0,Browsing
72.0001,89.604,0.8584,79.1964,0.4343,0.2075,0.5813,93,9.8608,0,0,0,Gaming
21.0724,44.4978,22.6842,25.9681,1.1354,0.1777,0.7745,100,6.7323,1,1,0,Coding
14.9586,41.7461,39.8571,39.7668,1.2948,0.4824,1.5607,128,5.2876,0,1,0,Browsing
16.6682,62.0117,39.3342,45.1836,0.4753,0.7125,0.9328,119,6.1703,0,1,0,Browsing
33.577,55.2588,8.1618,56.2354,-0.1398,0.1175,1.7886,110,9.0126,0,1,0,Video Call
92.0271,96.9754,3.5233,69.0445,6.0405,-0.0137,0.0928,143,13.8673,1,0,1,Compiling
2.2822,5.7543,0.3913,14.6191,-0.1955,0.0027,0.7725,61,2.0887,0,0,0,Idle
2.2863,6.8481,0.5249,16.3629,-0.1397,0.0824,1.6317,65,0.3437,0,0,0,Idle
21.3823,37.0328,22.3893,33.9878,0.6225,0.0917,1.0104,103,4.3355,1,1,0,Coding
13.0721,56.5248,61.4723,50.3096,-0.0472,0.7711,1.4961,114,4.5453,0,1,0,Browsing
3.1784,5.0179,0.2282,14.7822,0.6588,0.032,1.4235,58,2.3254,0,0,0,Idle
30.0004,53.4149,5.9396,51.7003,-0.0476,0.0036,0.868,106,6.0041,0,1,0,Video Call
15.3914,53.5913,45.6807,51.6323,2.0664,0.1618,0.8784,121,3.4657,0,1,0,Browsing
12.4504,45.3355,40.4691,42.9428,0.571,0.3722,0.6936,123,5.7485,0,1,0,Browsing
2.7637,6.9536,0.6783,18.312,0.0241,0.044,1.8494,59,1.4358,0,0,0,Idle
81.2057,88.1206,1.6795,73.4709,0.0987,0.0794,0.7719,95,11.8649,0,0,0,Gaming
74.6086,93.2554,1.325,82.5507,0.377,-0.0677,0.5428,95,15.2013,0,0,0,Gaming
16.295,41.5506,12.042,29.5098,0.0203,0.4447,0.7265,100,5.3321,1,1,0,Coding
30.2301,63.6698,10.9869,51.9679,0.3984,-0.301,0.8509,102,8.1364,0,1,0,Video Call
24.8988,40.3115,17.9295,38.3645,1.1569,-0.0671,0.9423,103,3.5616,1,1,0,Coding
86.4912,99.0215,3.2613,65.4492,2.9593,-0.0642,0.2455,153,18.1163,1,0,1,Compiling
33.9241,56.3638,7.5814,55.9171,0.6714,0.0522,1.1212,105,8.7123,0,1,0,Video Call
31.3584,58.0605,11.4536,45.3319,0.008,0.0782,1.6196,96,4.7971,0,1,0,Video Call
26.0028,37.5099,24.8753,34.7474,-0.0321,0.0151,1.0237,105,4.7472,1,1,0,Coding
38.5279,60.512,9.6841,51.5618,0.242,0.1371,1.2343,100,4.7832,0,1,0,Video Call
92.6141,98.5261,5.2297,73.3343,4.2716,0.0253,0.232,147,17.876,1,0,1,Compiling
18.8905,39.2484,18.2717,31.5314,0.1278,-0.1395,0.468,97,5.6202,1,1,0,Coding
90.012,97.4257,5.2822,62.5633,6.0165,-0.0942,0.5359,144,15.142,1,0,1,Compiling
30.726,64.1406,8.3911,55.583,0.1375,-0.0417,1.054,95,4.6893,0,1,0,Video Call
72.6349,90.5921,1.6137,79.8613,-0.1393,-0.0106,0.7527,98,9.2946,0,0,0,Gaming
16.5142,42.8439,14.8409,30.9131,0.4901,0.0314,0.6119,108,4.5684,1,1,0,Coding
9.5925,49.1154,58.962,51.7071,0.8682,0.2109,1.0494,122,5.8962,0,1,0,Browsing
11.222,51.5781,51.6125,44.1761,1.4485,0.6363,1.1218,112,5.9686,0,1,0,Browsing
75.6917,90.9271,1.9054,78.177,0.2272,0.3071,0.2656,96,14.519,0,0,0,Gaming
94.5306,98.9136,3.5744,61.0127,4.6302,-0.065,0.2796,164,20.8057,1,0,1,Compiling
20.1438,39.1282,22.9367,31.5992,0.8229,-0.49,0.6276,106,4.3864,1,1,0,Coding
26.0154,42.1944,18.9278,36.1296,0.3868,-0.5941,0.4277,104,7.7011,1,1,0,Coding
14.9353,45.0975,15.9924,33.2736,0.3469,-0.0124,0.7265,105,5.7689,1,1,0,Coding
43.194,61.0338,11.0711,52.5741,-0.0375,0.0353,1.5575,98,9.6124,0,1,0,Video Call
30.1945,50.8302,11.0498,58.7956,-0.4157,0.232,0.7743,100,9.867,0,1,0,Video Call
1.3121,8.0664,0.6112,13.9001,-0.1882,-0.0002,2.19,57,1.7861,0,0,0,Idle
2.7747,6.5547,0.2148,13.4656,0.2055,0.0715,0.8317,56,1.5074,0,0,0,Idle
18.4694,52.9036,62.1132,35.1347,1.2904,0.1285,0.9541,107,4.1687,0,1,0,Browsing
93.7566,97.9055,5.5954,64.5245,-1.6614,-0.1728,0.3774,154,19.4184,1,0,1,Compiling
88.6173,96.3668,4.4323,66.4852,5.0877,-0.08,0.3311,129,19.0623,1,0,1,Compiling
83.4104,96.5171,4.0656,59.0045,6.954,0.1217,0.3649,148,17.3251,1,0,1,Compiling
26.1842,65.2378,9.7407,55.5152,0.0793,-0.0711,1.1595,102,6.7085,0,1,0,Video Call
12.4596,59.8,67.7529,46.047,0.6762,0.5143,1.0589,109,5.0939,0,1,0,Browsing
90.2736,97.8948,5.8074,65.7654,6.9,-0.1514,0.3779,162,19.3029,1,0,1,Compiling
71.1392,85.591,2.0133,69.9019,0.2521,0.2814,0.8585,94,11.8505,0,0,0,Gaming
34.5744,62.9452,13.388,55.4646,0.1367,0.2409,1.2494,100,7.1332,0,1,0,Video Call
18.6974,40.4948,38.3917,50.3559,1.2657,0.2675,1.6518,116,5.2598,0,1,0,Browsing
77.8629,90.705,1.8767,72.7988,0.1321,0.3007,0.9458,94,15.4532,0,0,0,Gaming
14.6816,48.9229,14.9559,33.9383,0.6287,0.0611,1.1138,111,4.181,1,1,0,Coding
37.4048,61.3837,8.77,44.5534,0.0271,0.7093,1.3619,93,5.7006,0,1,0,Video Call
22.658,53.2883,11.0727,47.6027,-0.1682,-0.1857,1.7351,102,7.1286,0,1,0,Video Call
75.5987,89.0138,1.7065,74.9164,0.178,-0.1559,0.7893,98,13.0108,0,0,0,Gaming
19.645,48.4832,52.9619,51.6721,1.2823,1.2481,0.6414,103,3.8722,0,1,0,Browsing
34.9047,59.8202,9.6096,54.1607,0.2295,-0.1965,1.4204,102,7.1599,0,1,0,Video Call
11.6114,43.1339,48.9618,43.9347,1.8737,0.1502,0.8481,107,3.5822,0,1,0,Browsing
69.989,90.0961,1.1876,77.7946,0.442,0.0884,0.6781,96,12.5721,0,0,0,Gaming
21.9882,41.2188,10.6093,29.1484,0.6766,-0.073,0.7316,96,4.6994,1,1,0,Coding
77.4361,90.2876,2.8713,78.24,0.0533,-0.2281,0.1446,104,10.4637,0,0,0,Gaming
90.1599,98.1398,4.178,60.0883,2.2366,0.1477,0.3531,155,16.0897,1,0,1,Compiling
39.9328,58.4743,11.671,43.9313,-0.5809,0.0197,0.8586,102,5.3128,0,1,0,Video Call
2.7478,5.9137,0.4579,15.5998,-0.61,-0.0552,1.8752,56,2.6395,0,0,0,Idle
34.4629,62.6535,9.1533,49.8304,-0.1649,0.1213,1.3224,115,8.0735,0,1,0,Video Call
3.1269,4.5679,0.3371,18.0504,-0.6719,0.0575,0.9986,60,1.9099,0,0,0,Idle
34.559,61.3322,12.1825,56.7462,0.489,0.3441,0.9542,97,5.7069,0,1,0,Video Call
29.3635,57.2474,7.3544,40.8601,-0.4913,0.0767,1.5647,97,5.5578,0,1,0,Video Call
66.8592,87.0875,1.5145,77.6203,0.3679,-0.1467,0.3133,101,12.2378,0,0,0,Gaming
19.5107,46.4956,18.1604,36.4436,0.1042,0.0965,0.7534,109,4.9235,1,1,0,Coding
1.9578,9.1044,0.7779,14.9314,0.004,0.0649,1.4299,59,1.7536,0,0,0,Idle
36.5365,58.425,10.4854,50.7512,0.3409,0.0727,1.5017,109,5.9868,0,1,0,Video Call
31.6761,68.7289,12.1613,47.2259,-0.0504,-0.272,0.9835,95,6.7863,0,1,0,Video Call
27.4021,54.3322,11.7075,53.0789,0.7048,-0.0926,1.0492,100,7.9541,0,1,0,Video Call
66.1307,89.2075,1.7229,73.3055,-0.2782,-0.057,0.8231,93,8.77,0,0,0,Gaming
37.0298,47.4358,13.5903,52.2034,0.6008,0.0679,1.4095,100,8.6859,0,1,0,Video Call
79.4744,92.604,1.1894,77.2226,-0.368,-0.2157,0.8997,94,9.8316,0,0,0,Gaming
11.513,60.953,45.238,45.4837,0.924,0.4491,1.1876,114,2.8511,0,1,0,Browsing
91.1369,97.1099,2.098,58.8,8.7266,0.0835,0.2939,142,20.5612,1,0,1,Compiling
34.8127,60.8652,8.7979,60.0009,-0.2913,-0.2352,1.2058,91,7.3472,0,1,0,Video Call
89.3838,97.477,3.8771,59.3296,3.2798,-0.0636,0.4043,154,16.0995,1,0,1,Compiling
35.6711,48.7377,10.2833,48.0794,0.2893,-0.05,1.312,90,5.5863,0,1,0,Video Call
16.2632,56.1877,56.5555,46.1002,0.3729,-0.179,0.9156,117,5.0899,0,1,0,Browsing
84.6548,86.622,2.3615,77.5679,0.2798,0.4624,0.69,97,13.4918,0,0,0,Gaming
13.3406,67.489,52.1778,40.7491,0.1324,0.2277,0.8924,120,6.2736,0,1,0,Browsing
90.1342,98.1033,4.2982,67.9651,6.5456,0.1473,0.4529,147,16.6524,1,0,1,Compiling
83.89,96.9435,4.8654,70.5701,2.5339,0.1444,0.3991,155,10.9151,1,0,1,Compiling
40.8104,57.482,10.3742,46.8666,0.1393,0.1393,0.96,107,3.7385,0,1,0,Video Call
1.4174,7.0668,0.4192,18.4897,-0.2187,-0.0581,1.1358,57,1.6498,0,0,0,Idle
92.3666,98.2076,3.7243,64.0874,4.271,0.1494,0.2981,150,16.9749,1,0,1,Compiling
15.8778,44.0737,17.5631,35.9951,0.9062,-0.0943,0.5696,106,6.3558,1,1,0,Coding
42.1308,56.7058,11.6107,56.6859,-0.2982,-0.0014,0.5559,99,7.6026,0,1,0,Video Call
27.8805,55.3377,9.0895,50.0322,-0.1128,0.1383,1.4607,94,7.214,0,1,0,Video Call
2.6451,9.5571,0.7594,13.2463,0.3954,-0.0615,1.493,60,2.5365,0,0,0,Idle
2.5306,9.767,0.6887,17.0681,-0.2139,0.067,1.0442,61,2.2094,0,0,0,Idle
2.4852,9.1394,0.6324,18.9658,0.1377,-0.053,1.9296,63,1.8634,0,0,0,Idle
75.8971,93.0719,2.3819,72.9926,-0.3649,-0.0419,0.3903,99,14.5028,0,0,0,Gaming
22.0234,39.8,15.5932,36.2601,0.1984,-0.2086,0.7978,100,5.2265,1,1,0,Coding
80.4621,88.9869,1.3878,79.7114,-0.1075,-0.0129,0.5871,97,15.331,0,0,0,Gaming
18.7456,62.4035,63.8212,38.9627,2.0934,0.5433,1.3776,118,3.7178,0,1,0,Browsing
86.0787,92.9036,2.2579,69.6008,0.0194,-0.0007,0.6471,97,14.4019,0,0,0,Gaming
68.673,91.8501,2.273,76.0025,-0.5044,0.0074,0.7665,91,9.9425,0,0,0,Gaming
36.1135,63.2354,8.8206,46.6623,-0.3252,-0.0556,1.37,92,6.9801,0,1,0,Video Call
31.1609,54.8592,10.3201,41.5304,-0.2919,-0.0066,1.1877,99,6.2538,0,1,0,Video Call
94.7318,96.972,5.8266,74.9054,5.8654,0.0396,0.2841,140,19.8289,1,0,1,Compiling
37.4102,61.5627,14.3727,47.8705,-0.149,-0.1353,1.8824,103,11.8817,0,1,0,Video Call
88.6384,97.2343,3.5005,64.9941,3.1907,-0.0539,0.2147,157,15.6208,1,0,1,Compiling
78.5217,88.9127,1.4391,72.5484,0.1927,-0.076,0.8164,101,12.5157,0,0,0,Gaming
13.2122,47.4057,15.4965,33.0724,0.7548,0.4238,0.5929,103,5.1061,1,1,0,Coding
14.2145,49.8243,35.9669,43.4358,-0.2752,0.8186,1.1787,110,5.5718,0,1,0,Browsing
18.1924,67.2541,23.0382,43.8396,-0.0722,1.3138,0.8929,110,4.7655,0,1,0,Browsing
19.062,55.4987,41.3707,46.7329,1.2752,0.3925,0.8228,107,3.4636,0,1,0,Browsing
68.6942,88.873,1.9416,66.7508,0.4683,-0.09,0.6894,89,10.0397,0,0,0,Gaming
26.093,55.873,20.2615,33.5595,0.1716,0.0464,0.9609,110,6.1169,1,1,0,Coding
11.1123,62.3985,42.74,43.3559,-0.1653,0.1549,1.1875,118,4.8894,0,1,0,Browsing
76.2096,91.0183,1.6863,77.4925,-0.109,-0.0915,0.8246,95,13.3743,0,0,0,Gaming
90.4752,99.0944,4.9686,69.065,3.8483,0.2924,0.2625,160,18.2425,1,0,1,Compiling
22.9049,54.2637,18.4956,32.5777,0.2361,0.1058,0.9678,100,6.3153,1,1,0,Coding
14.8821,40.1766,19.2717,37.6554,0.6149,-0.1082,0.8324,104,4.9655,1,1,0,Coding
3.9991,4.5141,0.3134,16.4104,0.7075,-0.0992,2.2317,57,2.6467,0,0,0,Idle
12.1221,56.2285,47.3301,39.8308,1.1113,0.0978,0.7585,117,3.7472,0,1,0,Browsing
2.5247,5.8775,0.7053,15.0823,0.0295,0.0917,1.9371,55,2.0258,0,0,0,Idle
15.3759,44.6506,16.2539,30.7092,-0.1663,-0.4569,0.7866,101,7.2887,1,1,0,Coding
17.5157,42.3612,49.245,38.3366,2.3196,0.3455,0.9157,107,4.5159,0,1,0,Browsing
2.3594,8.099,0.5854,15.8014,-0.2195,-0.1722,1.4624,59,2.2291,0,0,0,Idle
27.6984,42.2106,19.3943,36.4835,-0.2161,0.295,0.5313,106,6.7347,1,1,0,Coding
17.2393,47.1611,61.7492,46.7009,1.5758,0.468,0.9236,109,3.949,0,1,0,Browsing
17.458,56.8237,57.5162,41.1582,1.4946,-0.2299,0.112,109,3.5057,0,1,0,Browsing
66.1593,87.0358,1.8483,80.7454,0.0018,-0.1463,0.2769,91,14.7658,0,0,0,Gaming
91.2666,98.4765,4.2229,53.9181,5.7712,-0.0243,0.4063,142,14.0292,1,0,1,Compiling
2.5377,10.345,0.8564,13.7046,0.8807,-0.1124,1.3746,65,1.6326,0,0,0,Idle
79.0649,91.0696,2.2167,75.0885,0.0077,0.156,0.7702,100,12.0689,0,0,0,Gaming
18.4769,42.3001,14.3494,31.7407,0.5045,0.2156,0.8296,101,5.885,1,1,0,Coding
2.768,6.8091,0.8879,14.1712,-0.1353,-0.276,2.2076,59,1.412,0,0,0,Idle
33.7185,60.1918,8.3617,45.1446,-0.2309,-0.1456,1.3769,91,8.3477,0,1,0,Video Call
81.2054,93.553,2.1546,73.7579,-0.0965,0.426,0.4024,102,11.2589,0,0,0,Gaming
2.3214,7.6613,0.604,13.6614,0.3938,-0.0857,1.4447,63,2.9767,0,0,0,Idle
69.3915,88.4928,2.7475,76.8663,0.151,0.1373,0.5737,94,11.427,0,0,0,Gaming
17.4405,62.3543,60.2678,43.7273,1.0294,0.2229,1.0602,103,4.2604,0,1,0,Browsing
37.8984,63.4452,9.6627,50.5099,0.304,0.0651,0.873,101,6.4138,0,1,0,Video Call
90.5269,97.6238,3.6812,66.1115,4.3615,0.0172,0.1639,162,11.2717,1,0,1,Compiling
47.9759,56.6642,9.1753,49.9549,-0.3986,0.3669,1.2704,94,6.9329,0,1,0,Video Call
14.9445,69.5071,60.843,44.9009,0.8712,0.2003,1.4425,113,3.1836,0,1,0,Browsing
15.6929,43.4575,19.7297,38.2235,0.9044,0.5826,0.9454,107,6.7239,1,1,0,Coding
16.8771,71.8269,46.3512,44.3619,1.986,-0.1411,0.7931,117,5.3381,0,1,0,Browsing
1.8484,3.199,0.2806,14.1228,-0.2388,-0.1537,1.4101,64,2.4147,0,0,0,Idle
12.6323,57.1421,57.9509,44.8056,0.4244,0.847,0.8965,107,4.6917,0,1,0,Browsing
22.2313,43.2791,16.1509,38.9572,-0.1018,0.1881,0.6939,108,6.399,1,1,0,Coding
37.4906,65.0715,10.2292,55.0608,0.0413,-0.1284,1.3297,104,8.3984,0,1,0,Video Call
79.2188,88.3974,2.6435,73.6186,-0.4835,0.2181,0.5376,100,13.1002,0,0,0,Gaming
1.989,9.3708,0.6621,14.6317,-0.4624,-0.0214,1.7297,61,2.5046,0,0,0,Idle
20.5857,43.5162,71.5064,41.735,0.4321,0.4089,1.1391,110,5.2957,0,1,0,Browsing
74.946,89.1355,2.3856,77.6414,0.1301,0.0918,0.8319,99,9.4748,0,0,0,Gaming
38.8908,57.3582,8.4891,45.2112,-0.3322,-0.1525,1.1754,94,6.7043,0,1,0,Video Call
89.2345,96.4349,4.9726,62.4176,4.9911,-0.1115,0.3263,150,15.092,1,0,1,Compiling
82.0836,93.0169,1.573,80.5569,-0.4215,-0.0216,0.5017,92,10.1017,0,0,0,Gaming
18.9572,45.5576,16.9924,28.3855,0.0793,-0.1487,0.8967,103,3.7002,1,1,0,Coding
69.7543,88.7565,2.3765,69.5777,-0.0757,0.008,0.8015,94,10.9603,0,0,0,Gaming
16.7967,48.7514,56.5835,44.9056,1.735,0.6756,1.23,115,3.8293,0,1,0,Browsing
19.2048,42.5224,15.2241,33.4719,0.8585,0.0448,0.7754,100,8.2904,1,1,0,Coding
72.105,91.7697,3.1571,75.9871,0.4025,0.1734,0.4847,93,11.4133,0,0,0,Gaming
87.6927,98.0838,3.5812,68.6019,5.9675,0.0815,0.2761,148,19.7999,1,0,1,Compiling
31.0675,64.5993,10.5309,46.5795,-0.0117,0.2201,1.1544,98,8.6086,0,1,0,Video Call
89.1612,97.0797,3.7854,69.3842,7.2435,0.1796,0.5326,171,16.9665,1,0,1,Compiling
77.6431,87.5992,1.0313,75.5802,-0.695,0.0897,0.8645,95,11.9551,0,0,0,Gaming
1.5252,8.9366,0.6645,13.4235,0.2415,0.2449,1.2508,64,2.1813,0,0,0,Idle
25.8407,43.2944,18.0883,38.8151,0.5935,-0.1495,0.7302,106,5.0565,1,1,0,Coding
78.456,89.9032,1.7822,72.2047,0.1638,0.0974,0.856,95,11.3103,0,0,0,Gaming
3.0064,7.6215,0.6847,16.5486,-0.0561,-0.1469,2.0132,61,1.3119,0,0,0,Idle
43.72,57.3919,14.3208,51.0324,0.1777,-0.3668,1.3198,94,6.7504,0,1,0,Video Call
13.9342,59.9531,42.6499,34.8234,1.2501,0.2357,0.6743,109,5.0274,0,1,0,Browsing
20.1186,38.9314,15.0106,35.1673,0.4963,0.5157,0.8421,112,6.8104,1,1,0,Coding
2.8239,7.1456,0.3112,18.524,0.2375,-0.0167,1.2453,58,2.6155,0,0,0,Idle
94.9827,97.1572,3.742,61.2327,6.0759,0.1158,0.1231,156,14.8809,1,0,1,Compiling
28.4458,57.1477,7.2716,52.1027,-0.022,0.1164,0.4522,95,11.2871,0,1,0,Video Call
13.2304,67.8385,42.2411,43.88,-0.1609,0.2001,1.2056,106,3.711,0,1,0,Browsing
75.2657,90.8082,2.9652,77.3914,-0.2372,0.1884,0.573,98,12.8909,0,0,0,Gaming
2.633,8.6088,0.9561,12.9102,-0.2258,0.1584,1.5745,59,1.6529,0,0,0,Idle
20.2612,55.9458,19.355,34.7449,-0.2941,0.0191,0.8969,99,5.3527,1,1,0,Coding
2.7393,8.1267,0.347,14.1877,0.029,-0.117,1.0319,60,1.9611,0,0,0,Idle
2.5891,6.4882,0.5864,16.4811,-0.0025,-0.1298,1.4505,62,1.7085,0,0,0,Idle
22.5451,37.6887,15.3801,35.7087,0.5334,0.1598,0.9171,111,4.4494,1,1,0,Coding
16.6024,51.4374,20.7323,35.5869,0.3178,0.681,0.9596,100,5.6616,1,1,0,Coding
74.2565,91.0968,1.6855,82.1097,0.1477,-0.1487,0.6686,99,13.2155,0,0,0,Gaming
67.8885,93.5949,2.3609,71.8997,-0.1845,0.0011,0.6584,92,14.9984,0,0,0,Gaming
74.065,91.2638,2.0857,79.839,-0.0222,0.0577,0.7905,96,11.9292,0,0,0,Gaming
2.497,6.0705,0.614,18.7008,0.1962,0.0435,1.7032,57,2.3506,0,0,0,Idle
28.0647,59.5244,8.5373,52.1147,-0.0546,0.3976,1.0451,103,8.3524,0,1,0,Video Call
26.388,42.3732,15.3539,35.3242,0.9987,-0.6307,0.6717,111,4.4602,1,1,0,Coding
82.0114,88.7876,1.4542,72.1576,0.3381,0.3481,0.5211,92,15.3802,0,0,0,Gaming
84.501,87.1376,2.1719,71.9067,-0.105,0.157,0.5866,94,11.2117,0,0,0,Gaming
75.6456,89.8834,2.1161,71.2998,-0.1247,0.3096,0.7298,86,12.9355,0,0,0,Gaming
12.6035,52.3611,38.4878,53.6537,1.5727,0.8429,0.9577,127,4.6589,0,1,0,Browsing
2.7231,6.3048,0.3984,16.9647,-0.0464,0.1987,0.9376,59,1.4363,0,0,0,Idle
15.9742,41.8665,37.1227,38.7828,0.7938,0.7925,0.7326,123,5.6309,0,1,0,Browsing
28.1298,55.5975,11.6658,49.1819,-0.337,-0.0118,0.8135,103,7.4777,0,1,0,Video Call
23.3825,45.0023,21.4265,33.7959,0.6501,-0.3308,0.5532,107,5.0888,1,1,0,Coding
90.8165,96.8733,3.1309,73.4648,1.7105,0.252,0.1169,147,17.5388,1,0,1,Compiling
86.1735,98.9097,3.7975,68.0935,5.2356,-0.117,0.4588,148,17.9082,1,0,1,Compiling
35.7126,54.8063,8.9262,50.6431,-0.2034,0.218,1.3994,101,7.7782,0,1,0,Video Call
77.4085,86.7056,2.4401,78.4691,-0.0336,-0.2462,0.6506,99,12.2134,0,0,0,Gaming
3.0662,6.5432,0.5,16.173,0.2048,-0.109,1.5726,57,1.6273,0,0,0,Idle
2.6812,6.8387,0.341,15.3544,0.1499,-0.0737,1.4522,60,2.1964,0,0,0,Idle
2.2839,8.5093,0.678,15.6235,0.1623,0.0033,1.9106,53,1.4159,0,0,0,Idle
30.9821,59.095,9.0941,43.7754,-0.0768,-0.2104,1.2501,96,6.7861,0,1,0,Video Call
2.1561,6.2113,0.2701,17.1293,-0.0972,-0.0278,1.0849,59,2.7425,0,0,0,Idle
69.4157,90.186,0.9901,76.7949,-0.3028,0.0474,1.0608,98,16.1115,0,0,0,Gaming
84.9249,97.2689,3.4692,80.1982,3.4049,0.0207,0.5691,155,21.0373,1,0,1,Compiling
25.711,58.0237,11.4478,53.2808,-0.0885,0.3586,1.2475,102,8.4957,0,1,0,Video Call
15.5999,48.8622,62.2392,46.3052,0.8474,0.2614,0.7439,114,6.7678,0,1,0,Browsing
82.919,91.4133,3.1623,76.3374,-0.1068,-0.139,0.7307,95,11.6716,0,0,0,Gaming
2.6726,5.8455,0.2552,10.9539,0.0988,0.037,1.8972,62,1.9046,0,0,0,Idle
30.0565,54.1604,12.7646,50.169,-0.3433,0.3841,1.184,92,7.2838,0,1,0,Video Call
29.6857,52.62,11.4016,51.0012,0.5576,0.286,0.7892,95,6.3996,0,1,0,Video Call
94.3176,99.686,3.7328,72.7472,5.3812,0.0613,0.4535,147,19.7869,1,0,1,Compiling
2.4492,7.0926,0.424,13.7162,0.0365,0.1003,0.8812,61,1.7752,0,0,0,Idle
14.133,47.482,47.0948,50.3586,0.3625,0.1991,0.8549,108,5.5462,0,1,0,Browsing
81.0423,91.5342,2.4233,74.337,0.324,0.1263,0.7479,97,12.6966,0,0,0,Gaming
36.7446,63.898,11.5056,51.5998,-0.2822,-0.1091,1.2417,98,6.6175,0,1,0,Video Call
