cpu_mean,cpu_max,cpu_variance,ram_mean,ram_growth_rate,swap_percent,network_mean,network_symmetry,net_variance,udp_tcp_ratio,disk_io_mean,process_count_mean,thread_count_mean,load_avg,ctx_switches_per_core,cpu_user_system_ratio,psi_cpu_some,psi_mem_some,psi_io_some,vscode_active,browser_active,compiler_active,cluster_id,workload_label
67.9405,79.1774,3.0503,69.4677,0.0344,12.5496,0.059,0.1811,0.0806,0.4689,2.3305,467,111.6266,0.3192,1792.6372,6.1606,5.3846,0.2774,1.6627,0,0,0,3,Gaming
2.7503,5.3146,0.8357,29.2836,-0.0381,3.3484,0.0031,0.0036,0.1214,0.1271,0.6339,490,156.6756,0.2101,136.0951,2.7459,0.0491,0.0,0.0199,0,0,0,4,Idle
24.5183,34.0491,9.8377,38.931,2.7619,6.9288,0.0888,0.7494,0.0872,0.7914,1.302,422,70.6593,0.6482,720.0212,2.1296,1.1965,0.0834,0.0705,0,1,0,0,Video_Call
26.3685,37.7556,16.8892,53.3105,1.5845,7.1378,0.0698,0.7565,0.0526,0.8095,1.6766,433,61.5373,0.7219,788.5234,2.1968,1.6933,0.1579,0.1772,0,1,0,0,Video_Call
25.7618,40.384,12.0732,54.4363,1.363,8.4825,0.0909,0.7344,0.053,0.6597,1.4605,430,61.718,0.7362,763.042,2.475,1.2287,0.0079,0.1755,0,1,0,0,Video_Call
18.8754,26.2098,8.1502,52.3913,1.8707,8.6163,0.0902,0.6427,0.1106,0.7471,0.1618,448,109.0313,0.6131,705.6051,2.2981,1.0962,0.102,0.1599,0,1,0,0,Video_Call
18.9941,39.4938,28.3491,52.3054,6.8223,8.1269,0.0683,0.012,3.9735,0.1038,2.6768,433,111.0009,0.3716,525.2236,4.3529,0.518,0.2696,0.3833,1,0,0,1,Browsing
32.3843,45.8607,10.5201,40.1526,2.6725,10.4132,0.0577,0.743,0.0906,0.8385,1.1707,447,105.7515,0.342,826.7994,2.3203,1.4052,0.1338,0.2056,0,1,0,0,Video_Call
1.5451,4.423,1.7585,40.7286,-0.3362,4.9906,0.0042,0.0707,0.1356,0.1221,0.3435,502,164.2126,0.3366,112.5546,3.0977,0.0,0.0202,0.0,0,0,0,4,Idle
13.8779,19.8918,27.3949,43.9819,3.8902,9.9456,0.0295,0.0171,4.0741,0.1335,1.735,468,157.9635,0.1292,469.3183,3.084,0.4208,0.245,0.973,0,1,0,1,Browsing
87.9667,99.3629,5.077,57.3467,3.9788,12.5791,0.003,0.0127,0.068,0.0312,3.234,418,87.74459999999999,2.1604,1816.2215,8.4972,15.4379,2.0179,14.0656,1,0,1,2,Compiling
76.4359,80.9092,3.4023,57.0802,0.1001,9.0664,0.0167,0.2325,0.0895,0.5097,2.5617,432,74.9376,0.6852,1592.7391,7.0794,4.1897,0.6717,1.0531,0,0,0,3,Gaming
89.0158,100.0,2.7693,72.261,0.3228,9.1204,0.0513,0.2728,0.2924,0.4066,1.11,422,74.1651,0.5796,1430.8319,5.5347,10.6034,0.6879,0.7549,0,0,0,3,Gaming
2.7287,5.5917,1.0053,36.447,-0.102,3.345,0.0067,0.0556,0.1134,0.2165,0.3101,450,102.9189,0.6546,125.622,2.6033,0.0602,0.0,0.0119,0,0,0,4,Idle
5.3335,7.2357,1.06,26.1951,0.1731,4.0012,0.004,0.0379,0.0414,0.081,0.7512,469,126.9997,0.0823,148.2778,3.3872,0.0,0.0111,0.0,0,0,0,4,Idle
85.9664,95.9699,6.5802,67.5727,4.7599,8.255,0.0032,0.0115,0.0483,0.0689,2.4719,412,97.0557,1.7902,2430.7109,8.5079,16.5717,2.3547,10.055,1,0,1,2,Compiling
6.7862,10.0501,2.1619,44.8376,-0.1162,3.6032,0.006,0.0138,0.1037,0.1218,0.7911,485,158.6916,0.0958,162.1617,2.5434,0.0486,0.0085,0.0,0,0,0,4,Idle
22.5628,34.03,22.9693,44.0767,4.0488,7.9569,0.0352,0.0132,3.2236,0.1601,2.0111,456,109.791,0.2626,501.5721,3.7684,0.615,0.1949,0.9618,0,1,0,1,Browsing
11.5082,24.8928,4.8165,44.0151,2.2545,8.9837,0.097,0.8259,0.0838,0.9581,1.1588,479,162.1527,0.1656,898.8806,1.9182,1.1311,0.0742,0.3152,0,1,0,0,Video_Call
13.6039,26.7714,4.9887,50.6625,4.3073,13.8495,0.0077,0.0052,0.0724,0.0741,4.9219,486,189.4798,1.4272,3099.3136,4.9278,25.2985,1.2076,13.6251,1,0,0,2,Compiling
18.4008,39.5022,17.8089,38.1263,0.3155,5.6086,-0.0015,0.0111,1.3722,0.0947,3.3923,407,60.4366,0.7107,418.4677,4.8186,0.2701,0.0007,0.3048,1,1,0,5,Coding
0.9599,2.5477,0.9006,29.3541,-0.0613,3.0419,0.001,0.0461,0.0762,0.1157,0.4311,454,166.2307,0.2355,163.716,2.9229,0.0431,0.001,0.0089,0,0,0,4,Idle
12.7174,21.4838,13.5797,48.1746,0.7575,8.2826,0.0894,0.6648,0.0434,0.9371,1.2058,487,158.264,0.1017,729.3797,2.6347,1.3076,0.0,0.1627,0,1,0,0,Video_Call
2.5598,5.4906,0.3471,34.698,-0.2237,4.9739,0.0025,0.0728,0.0732,0.111,0.0729,417,69.358,0.8231,180.2701,3.1658,0.0487,0.0,0.0039,0,0,0,4,Idle
7.4601,10.1803,0.9449,36.3388,-0.3376,3.8678,0.0006,0.0323,0.1052,0.1043,0.6212,412,58.7003,0.6381,192.3043,2.8967,0.0362,0.0,0.004,0,0,0,4,Idle
28.5918,45.6084,24.3561,40.1529,2.6795,6.2167,0.0589,0.0257,3.6354,0.1054,3.2605,420,56.8217,0.9088,509.9652,4.3224,0.4401,0.2753,1.0454,1,1,0,1,Browsing
2.6341,4.7003,1.3212,43.3827,0.1836,4.5356,0.0044,0.0592,0.0835,0.1193,0.4807,408,65.7426,0.7333,163.4749,2.5174,0.0,0.0,0.0039,0,0,0,4,Idle
7.8337,14.9127,6.3262,53.5336,3.6837,13.0584,0.0084,0.0104,0.0636,0.0623,3.2066,486,193.7378,1.4363,2119.3826,5.2458,18.4042,3.2811,16.039,0,0,1,2,Compiling
29.8668,38.3731,9.8548,46.3715,3.3365,7.7709,0.0441,0.5777,0.1107,0.9241,1.124,427,67.7579,0.7033,788.8899,1.7098,1.1,0.0889,0.2913,0,1,0,0,Video_Call
52.1952,64.6881,4.6132,65.6613,4.3105,10.9334,0.0036,0.0141,0.0903,0.0414,4.3625,452,145.96710000000002,1.6601,2154.1596,6.175,13.9095,1.9452,11.4324,1,0,1,2,Compiling
27.1549,37.2916,9.5312,41.0251,1.7644,9.7377,0.0887,0.727,0.0472,0.7502,1.0373,427,55.1013,0.5496,1076.1152,2.0634,1.1279,0.1781,0.3058,0,1,0,0,Video_Call
20.5752,46.2318,24.8319,41.9949,3.4764,7.8189,0.057,0.028,4.389,0.1476,1.2169,447,100.6549,0.5131,552.1538,3.9374,0.3085,0.2169,0.3582,0,1,0,1,Browsing
85.6872,95.68,2.1772,64.5465,0.1816,10.5561,0.0418,0.2547,0.1962,0.4264,1.2163,412,59.6824,0.5263,1499.7209,6.4048,3.3614,0.3008,1.3082,0,0,0,3,Gaming
10.3056,32.8331,14.6267,44.336,0.5809,11.7529,0.0067,0.0283,1.8166,0.117,1.9826,483,148.7063,0.2925,500.2116,3.8589,0.2738,0.0085,0.5367,1,1,0,5,Coding
23.5525,32.8448,13.3577,48.5489,0.1326,6.815,0.1003,0.7334,0.0778,0.8452,1.8732,461,106.6936,0.3836,675.7935,2.1006,1.025,0.1386,0.2374,0,1,0,0,Video_Call
13.9324,26.799,20.3893,31.8543,4.2573,9.9732,0.0354,0.0285,3.9029,0.1222,2.1006,428,50.1536,0.8313,490.6727,4.7013,0.6932,0.2541,0.0963,1,1,0,1,Browsing
95.3437,100.0,3.5867,48.1179,4.4696,13.6593,0.0056,0.0105,0.093,0.0852,2.9554,403,92.2985,1.9124,1469.0653,8.953,20.7683,2.4587,9.2353,1,1,1,2,Compiling
76.6709,90.7726,6.159,61.8527,6.8363,17.9367,0.0047,0.0109,0.1116,0.0463,2.6037,429,98.057,2.2021,1724.961,7.6699,14.5964,2.2633,9.3315,0,0,1,2,Compiling
12.0357,25.8061,5.6858,41.6813,1.2414,4.9938,0.0726,0.6681,0.0817,0.694,1.0924,447,107.9009,0.3417,846.0666,2.8166,1.5483,0.0899,0.0632,0,1,0,0,Video_Call
4.9368,8.5203,2.4296,33.7331,-0.0937,3.2721,0.0015,0.0319,0.1343,0.0979,0.5853,438,104.8249,0.276,172.5882,2.773,0.0489,0.0042,0.0038,0,1,0,4,Idle
19.6033,24.0558,3.4022,70.1949,3.8179,10.2377,0.0062,0.0135,0.1027,0.045,3.3835,463,204.398,1.3032,2247.5561,5.8874,12.8595,2.3214,10.2993,1,0,1,2,Compiling
22.5797,29.7621,1.297,49.2733,4.021,7.0923,0.0037,0.0071,0.1175,0.0769,5.8442,481,183.8288,1.31,2192.3367,5.6298,13.6953,2.2163,15.0598,1,0,1,2,Compiling
64.5755,77.079,1.7821,72.4631,-0.1646,7.9055,0.0376,0.2962,0.1812,0.2604,1.5193,449,109.8488,0.3482,1433.1537,5.5657,2.9331,0.1775,1.2033,0,0,0,3,Gaming
6.4095,22.6138,6.6,58.1223,8.2052,11.7566,0.0079,0.0157,0.0861,0.0491,5.3141,483,184.5707,1.3697,2245.9913,6.1311,20.702,1.1694,10.4383,1,0,1,2,Compiling
25.321,39.4621,16.7268,38.3635,1.1651,6.0704,0.0841,0.7625,0.0884,0.9147,1.2717,437,134.6776,0.296,892.0793,1.7917,1.4297,0.0672,0.1945,0,1,0,0,Video_Call
11.092,25.5491,19.397,40.0712,0.5439,7.4104,0.012,0.0268,1.6655,0.1024,0.0,468,152.2069,0.2252,447.4409,4.9019,0.3006,0.0,0.1658,1,1,0,5,Coding
15.3245,25.9729,8.4161,47.8821,1.246,10.4909,0.1029,0.7485,0.076,0.8364,2.1647,464,147.3678,0.2066,809.0539,2.3645,0.9631,0.0887,0.1669,0,1,0,0,Video_Call
3.3649,5.3907,1.0765,38.3456,-0.0127,2.6592,-0.001,0.0336,0.1139,0.0728,0.0,450,107.5836,0.4165,166.8245,4.5971,0.0436,0.0,0.0,0,0,0,4,Idle
25.1093,39.0825,10.683,37.0257,1.2091,6.9842,0.0656,0.6721,0.1009,0.9396,0.8697,432,112.1045,0.4086,991.8552,1.9976,1.1907,0.158,0.1889,0,1,0,0,Video_Call
86.8517,100.0,1.7733,69.4457,-0.0989,10.3514,0.0389,0.1776,0.1698,0.4104,0.7127,411,70.6506,0.5683,1614.7517,4.8516,4.5916,0.5553,0.4296,0,0,0,3,Gaming
18.5135,30.4731,19.1901,42.9034,0.7945,9.3055,0.0075,0.0267,2.2034,0.1118,4.6992,426,58.5065,0.8848,474.1563,3.4536,0.4588,0.0029,0.2088,1,0,0,5,Coding
26.8189,43.9348,24.7288,38.6746,3.2683,15.5729,0.0543,0.0475,3.3219,0.153,1.2155,444,116.8291,0.5025,628.133,4.17,1.0355,0.1684,0.6906,0,1,0,1,Browsing
4.2303,7.0157,2.1651,27.0271,-0.2011,5.1343,0.0034,0.0,0.1012,0.1127,0.7132,487,203.7283,0.1589,159.6316,3.1711,0.0044,0.0029,0.0,0,0,0,4,Idle
22.5081,34.0471,10.9534,45.3286,0.5538,7.5791,0.086,0.5905,0.066,0.855,1.9014,455,117.4628,0.3646,962.2645,2.1281,1.4201,0.0977,0.0334,1,1,0,0,Video_Call
45.1497,56.116,2.2143,58.8938,-0.0388,7.399,0.0674,0.3132,0.2317,0.4725,0.0,472,158.9294,0.1256,1450.8443,6.9025,7.0882,0.7484,0.7644,0,0,0,3,Gaming
38.542,48.2395,3.7518,67.008,-0.0493,9.044,0.032,0.2542,0.1257,0.4828,1.9175,482,162.502,0.38,1708.1004,3.5168,0.7396,0.5292,1.3343,1,0,0,3,Gaming
22.0319,37.2294,18.3561,38.8677,0.5238,7.5182,0.0055,0.0275,1.7855,0.0875,1.542,397,72.4287,0.9988,433.9988,4.4174,0.2502,0.0065,0.4856,1,1,0,5,Coding
77.7724,91.4578,1.069,74.693,0.1398,7.5419,0.0445,0.265,0.1412,0.4798,1.6303,449,115.3085,0.4511,1829.8781,5.1362,5.7755,0.5318,0.7097,0,0,0,3,Gaming
11.237,22.6551,13.1452,37.8507,0.4459,7.6465,0.0761,0.9231,0.0655,0.8394,1.1439,464,183.5468,0.1637,799.0772,1.9699,1.3314,0.0774,0.3048,0,1,0,0,Video_Call
63.8467,74.097,3.6111,70.3293,-0.0227,8.8493,0.0243,0.1985,0.0675,0.3925,2.6321,456,130.1626,0.4843,1819.5614,5.707,5.5243,0.5749,0.511,0,0,0,3,Gaming
4.8136,7.8703,0.3798,32.2116,-0.1347,1.8168,0.0016,0.0114,0.1293,0.1978,1.0576,470,155.904,0.2362,132.8037,2.7663,0.0344,0.0106,0.0,0,0,0,4,Idle
1.1306,5.3182,0.232,28.8191,0.1195,3.6704,-0.0003,0.0438,0.0903,0.1714,0.6766,471,179.5666,0.085,241.0714,2.1771,0.0,0.0,0.0115,0,0,0,4,Idle
3.6608,5.4423,0.6977,30.411,0.0785,5.3656,0.0026,0.0082,0.0849,0.1167,0.2744,405,62.0197,0.6931,109.3536,2.4978,0.0136,0.0057,0.0,0,0,0,4,Idle
25.8105,34.9231,7.2696,34.9894,2.6912,10.1876,0.0747,0.8514,0.1122,0.8703,0.9744,414,68.8771,0.7026,826.902,2.5364,1.3416,0.0408,0.1934,0,1,0,0,Video_Call
70.26,79.1909,0.5744,67.938,-0.1284,11.1931,0.0395,0.2823,0.1409,0.3943,1.2477,461,102.5811,0.4747,1531.9595,5.3918,3.4028,0.506,0.6207,0,0,0,3,Gaming
7.9649,21.3831,9.5113,49.3218,0.5534,8.4191,0.0851,0.759,0.0969,0.7499,1.0889,483,165.0893,0.1872,879.2399,1.9469,0.5408,0.1161,0.1002,1,1,0,0,Video_Call
9.0944,23.9759,26.0323,39.2463,1.9648,5.8511,0.0503,0.0305,5.2762,0.1212,1.1812,479,139.2081,0.2041,425.0164,3.7012,1.0677,0.1497,0.932,0,1,0,1,Browsing
64.1279,75.7292,8.7829,65.6041,6.9604,8.987,0.004,0.0203,0.0883,0.0496,3.0742,453,128.5094,1.6357,2545.2592,10.2806,11.3607,3.4189,14.4224,1,0,1,2,Compiling
0.0,5.0235,1.7004,31.7216,-0.3606,2.6483,0.0044,0.0371,0.0,0.0824,0.8147,494,194.682,0.1229,188.3601,3.1071,0.1417,0.0103,0.0181,0,0,0,4,Idle
27.229,40.164,26.9939,44.7622,2.6271,7.1338,0.0353,0.0068,2.6849,0.0845,2.116,431,57.5344,0.793,624.4973,3.2419,0.5458,0.218,0.4356,0,1,0,1,Browsing
15.6424,31.8625,19.5303,42.1029,2.0672,8.4026,0.0371,0.0331,4.2708,0.1359,1.6177,443,99.3218,0.2599,407.751,4.5634,0.7906,0.3186,1.1604,0,1,0,1,Browsing
15.2076,27.8554,19.8774,41.7453,4.5732,10.6456,0.0303,0.0271,3.5462,0.1098,1.8855,488,146.0195,0.1675,481.8143,4.5982,0.4815,0.0046,0.9066,0,1,0,1,Browsing
2.8781,5.2018,1.1577,30.3268,0.0457,3.5884,0.0028,0.0302,0.1179,0.1325,0.5635,480,153.0287,0.3397,168.9938,2.9504,0.0606,0.0047,0.0149,0,1,0,4,Idle
2.0885,4.2984,1.6552,27.4881,0.1655,5.8014,0.0022,0.0435,0.0741,0.12,0.9295,484,147.64,0.4728,176.8274,2.5479,0.0773,0.0116,0.0049,0,0,0,4,Idle
3.0903,5.3373,0.5384,30.9685,-0.0919,2.7028,0.0055,0.0605,0.0,0.0344,0.0441,452,108.5706,0.4518,154.6961,4.3399,0.0,0.0,0.0133,0,0,0,4,Idle
89.3639,100.0,4.4997,57.4148,3.1345,13.1343,0.0085,0.011,0.048,0.0401,4.7816,391,87.3412,1.8114,1343.3425,10.1241,16.6755,2.0312,7.9127,1,0,1,2,Compiling
4.8505,6.6321,1.6607,35.2605,0.1505,4.3693,0.0006,0.0508,0.0931,0.0809,0.0,481,143.9789,0.0838,163.5362,2.2238,0.0,0.0175,0.0,0,1,0,4,Idle
2.1873,5.7774,2.2234,28.24,0.2196,3.3248,0.0014,0.04,0.1966,0.1324,0.7807,498,161.5996,0.3224,128.0461,3.0387,0.0,0.0,0.0084,0,0,0,4,Idle
15.7359,29.0388,12.762,42.7216,1.1691,10.9512,0.0973,0.6151,0.1031,0.8615,0.2045,482,161.6834,0.068,830.2589,1.607,1.1857,0.0653,0.2446,0,1,0,0,Video_Call
11.8438,23.0656,27.8957,49.1578,0.6155,5.2924,0.0112,0.0237,1.4254,0.1064,1.5914,487,173.1958,0.3608,431.9874,6.1616,0.3504,0.0059,0.3162,1,1,0,5,Coding
48.2039,57.0262,5.2443,59.1397,3.2214,15.3581,0.0048,0.006,0.0585,0.0553,3.3275,444,134.188,1.6512,2298.1992,6.7612,15.0788,2.0917,11.0627,1,0,1,2,Compiling
9.6655,32.693,24.4408,35.3082,3.5893,7.8894,0.0408,0.0458,2.8335,0.1815,2.6145,467,151.1994,0.1247,535.3721,3.7016,0.3716,0.3677,1.091,0,1,0,1,Browsing
21.4041,34.4959,10.6156,50.5411,1.0904,9.49,0.0555,0.6963,0.0948,0.8915,1.2342,434,113.5314,0.4769,724.1802,2.6278,1.6876,0.1654,0.2016,0,1,0,0,Video_Call
18.6082,34.9302,25.905,40.7688,1.0324,12.0969,0.0454,0.0442,2.514,0.0681,1.7609,440,103.7048,0.3504,463.8853,5.0665,0.7119,0.1756,0.5323,0,1,0,1,Browsing
15.1796,37.0162,19.6556,25.8724,-0.133,5.1712,-0.0006,0.0061,1.4157,0.0862,0.3619,482,138.6695,0.2619,512.769,3.2244,0.2179,0.0023,0.6133,1,0,0,5,Coding
27.3052,41.0252,22.5874,35.3135,5.5974,9.3605,0.0462,0.0371,3.8325,0.0338,2.358,453,109.3326,0.5286,522.1391,3.6529,0.628,0.4289,0.419,0,1,0,1,Browsing
26.6543,43.749,9.5005,51.4606,0.2843,8.0012,0.065,0.5904,0.0747,0.7689,1.1186,429,109.6114,0.2596,739.503,2.3432,1.3342,0.1652,0.1298,0,1,0,0,Video_Call
67.5964,80.2497,2.8148,64.7152,-0.1343,14.5384,0.0798,0.2211,0.2316,0.6124,1.5213,448,96.9159,0.5772,1426.5114,5.9437,3.868,0.2228,1.2647,0,0,0,3,Gaming
8.9888,16.0529,6.1472,51.1843,1.3873,8.3145,0.0902,0.778,0.06,0.868,0.9725,480,162.4897,0.379,833.7663,2.4748,1.2711,0.1456,0.2308,1,1,0,0,Video_Call
17.6187,24.8094,8.8907,64.3561,2.6499,14.4573,0.0053,0.0135,0.062,0.0359,5.2275,481,170.8597,1.4136,1709.9573,9.7523,15.8678,1.2735,14.4511,1,0,1,2,Compiling
43.4621,53.4212,2.0503,61.9076,-0.3138,9.662,0.0216,0.269,0.1208,0.445,1.4843,483,177.6384,0.3609,1739.7195,4.912,7.6575,0.2044,0.7421,0,0,0,3,Gaming
15.0058,22.5738,8.8289,40.7662,0.7786,11.3213,0.0733,0.7586,0.0855,0.8187,1.0483,474,163.482,0.221,933.1782,2.1533,1.8718,0.1055,0.0932,0,1,0,0,Video_Call
17.4915,41.9147,26.4333,41.606,4.7389,10.0089,0.0558,0.0357,3.7415,0.1229,2.6491,463,116.2387,0.3614,410.4775,4.5365,1.0955,0.3779,0.5966,0,1,0,1,Browsing
47.1255,56.4273,3.3037,59.5657,-0.156,10.9905,0.0617,0.174,0.2302,0.4668,1.9194,479,147.9459,0.2313,1560.2312,4.0667,6.9049,0.3233,0.3388,0,0,0,3,Gaming
20.2707,35.3111,15.2191,43.3762,2.2784,10.4493,0.0911,0.7248,0.0918,0.8655,2.0636,408,63.4903,0.6417,756.1429,1.9838,0.7873,0.0155,0.2488,0,1,0,0,Video_Call
30.1895,42.809,26.9241,37.4122,0.1479,7.7346,0.0048,0.0159,2.125,0.0889,1.9247,449,111.3308,0.4522,475.9921,4.0183,0.3597,0.0,0.4761,1,1,0,5,Coding
16.6341,31.1677,21.514,33.2596,0.5864,8.6023,0.014,0.0278,1.8556,0.0496,2.0114,454,117.5762,0.2806,411.7905,4.7612,0.336,0.0,0.1432,1,1,0,5,Coding
14.3565,24.2117,6.7878,53.9121,0.6549,6.5591,0.1055,0.6975,0.0984,0.8129,0.868,468,154.8525,0.2436,703.7145,1.6331,1.2381,0.0498,0.1026,0,1,0,0,Video_Call
23.4898,41.1451,8.5465,43.2047,0.6271,10.6634,0.1107,0.7052,0.1155,0.7135,1.057,406,64.5358,0.5981,729.559,1.903,1.025,0.1137,0.113,0,1,0,0,Video_Call
78.3787,84.6567,3.0347,65.688,0.0627,12.108,0.0578,0.2936,0.1399,0.4088,1.5655,436,123.5667,0.4893,1855.1743,7.124,6.3017,0.4211,1.1386,0,0,0,3,Gaming
22.9955,38.6412,11.4326,50.5103,1.2197,8.3716,0.0934,0.7324,0.0808,0.6507,1.0785,432,60.2451,0.5521,605.9518,2.045,0.7272,0.0067,0.3076,0,1,0,0,Video_Call
10.9415,25.3622,20.1014,40.0358,0.7438,7.1893,0.0079,0.0112,1.2968,0.0714,1.2335,487,174.7316,0.3529,466.0411,5.0229,0.3735,0.0,0.1136,1,1,0,5,Coding
25.9925,46.3407,27.0615,38.919,1.7216,8.8323,0.0563,0.0494,3.5725,0.1796,1.4631,455,118.7844,0.4691,558.9088,3.5871,0.6356,0.0167,0.8543,0,1,0,1,Browsing
14.0424,24.2118,17.4551,49.1025,0.9491,7.3353,0.0177,0.0172,1.7851,0.135,1.3575,438,66.0971,0.6468,497.9803,5.5575,0.2266,0.0156,0.3832,1,1,0,5,Coding
19.0961,27.9807,26.6254,38.1048,1.0691,4.4337,0.0037,0.0252,1.5324,0.0519,2.72,450,110.2243,0.3845,509.555,2.9736,0.1431,0.0293,0.2313,1,1,0,5,Coding
22.3992,29.7847,4.9465,51.6343,5.1796,11.5545,0.0039,0.0181,0.0988,0.0209,0.1648,463,202.7479,1.4590999999999998,2700.1585,8.0882,14.703,1.4461,14.1087,0,0,1,2,Compiling
2.7201,6.4554,0.74,23.3431,-0.1479,5.3489,0.0019,0.0868,0.1246,0.0734,0.2497,476,153.4473,0.2023,157.3012,2.4112,0.1187,0.0,0.0068,0,0,0,4,Idle
32.156,47.6513,24.7481,40.5026,0.0675,5.6768,0.0104,0.0207,2.0044,0.0569,0.4087,425,72.5416,0.7173,518.0305,4.8075,0.3194,0.0006,0.5285,1,0,0,5,Coding
29.0686,51.7784,19.6876,32.1801,6.0089,9.309,0.0509,0.0341,2.7706,0.1673,1.9162,448,110.3788,0.2911,629.0294,4.4346,0.9641,0.0854,0.773,0,0,0,1,Browsing
1.508,2.8387,1.5589,30.1449,0.0654,5.038,0.0038,0.0208,0.1317,0.0956,0.6202,454,114.6355,0.4018,167.9342,2.7403,0.073,0.0,0.0003,0,0,0,4,Idle
45.5625,51.9903,9.9897,60.7787,2.6286,11.1933,0.0097,0.0127,0.0559,0.0515,1.334,446,138.02100000000002,1.5266,1780.3258,11.0589,15.9419,1.1248,6.3222,1,0,1,2,Compiling
5.685,8.1519,1.4357,45.634,-0.0148,5.4234,0.0067,0.0552,0.0783,0.0288,0.2423,456,91.0555,0.3434,169.2994,3.296,0.0586,0.0,0.002,0,0,0,4,Idle
19.3919,35.9171,15.2776,39.123,1.9902,10.2746,0.1246,0.6627,0.0706,0.6888,1.2174,432,67.4519,0.6628,1083.6334,1.9062,1.1526,0.0346,0.1328,1,1,0,0,Video_Call
3.0423,6.0896,3.1282,37.1327,0.2077,3.2387,0.0075,0.0494,0.0497,0.2138,0.0719,486,181.1946,0.0459,123.939,2.883,0.0,0.0053,0.0028,0,0,0,4,Idle
44.5788,54.5693,2.4923,66.0482,0.1146,7.5577,0.0355,0.2013,0.2166,0.4031,1.5465,488,172.5517,0.1844,1538.3153,3.587,8.4671,0.761,0.8427,0,0,0,3,Gaming
83.9312,92.9013,6.2903,53.9374,5.2494,13.5386,0.0033,0.0105,0.0736,0.082,6.8292,424,103.8923,1.7346,2099.6355,6.9985,19.4637,2.142,15.68,1,0,1,2,Compiling
75.1404,83.7233,1.8796,72.5369,0.2527,8.7244,0.0311,0.3205,0.1085,0.4062,1.0366,452,107.2134,0.3761,1608.3547,7.0865,3.3294,0.313,0.6954,0,0,0,3,Gaming
89.9108,100.0,3.7638,68.4303,5.0869,11.3187,0.0097,0.0119,0.081,0.0573,3.6041,412,96.3492,2.0223,1865.4856,6.9035,15.5077,1.8422,19.6322,1,0,1,2,Compiling
4.9056,18.5058,21.8749,51.0272,0.6101,6.671,0.0031,0.0281,2.0974,0.1011,1.4538,489,172.2179,0.2215,518.0249,5.0201,0.184,0.0,0.5137,1,1,1,5,Coding
23.586,35.5583,21.3243,39.9327,0.4417,6.6298,0.0036,0.0186,1.8108,0.1149,1.044,460,108.7036,0.5103,471.3117,4.4633,0.3453,0.0099,0.339,1,0,0,5,Coding
4.3268,7.4311,2.9465,32.5659,0.079,3.854,0.0008,0.092,0.1091,0.1322,0.5254,455,112.6215,0.3089,105.9964,2.32,0.0,0.0132,0.005,0,0,0,4,Idle
19.7748,32.5833,31.8898,46.7253,5.8587,10.8464,0.0386,0.0545,3.388,0.1213,2.0916,425,69.6629,0.601,465.1638,4.8585,1.2939,0.1421,0.6307,0,1,0,1,Browsing
28.2833,42.5725,12.9233,41.0356,2.4916,7.5547,0.0882,0.6831,0.0773,0.8176,1.2018,453,88.18,0.5393,820.6133,2.2876,1.2044,0.1769,0.2162,1,1,0,0,Video_Call
49.1501,55.958,8.5493,71.5318,8.8764,11.0157,0.0045,0.0103,0.0568,0.0561,1.5113,452,139.44209999999998,1.5063,2258.6389,7.0677,19.2079,1.1305,13.755,1,0,0,2,Compiling
21.2894,33.7673,12.9127,38.7908,0.1295,6.8443,0.0067,0.009,1.8312,0.1048,1.6929,448,118.7142,0.4473,586.4571,3.9092,0.5809,0.0,0.4813,1,0,0,5,Coding
53.8604,66.3021,3.0714,49.4752,-0.131,10.4914,0.0452,0.2546,0.1951,0.5495,2.2538,481,174.0961,0.3055,1606.924,6.7249,2.638,0.3767,1.4549,0,0,0,3,Gaming
92.7106,100.0,3.9435,53.8795,6.0606,20.8321,0.0064,0.0095,0.0812,0.033,1.2783,414,93.3371,1.9269,1427.2174,6.6197,23.0618,3.6489,15.1022,1,0,1,2,Compiling
3.4331,6.5437,2.9638,39.0518,-0.5033,5.8657,0.0027,0.0136,0.1688,0.1412,0.546,424,76.7696,0.713,151.0719,3.7428,0.0387,0.0,0.0,0,0,0,4,Idle
67.0045,75.5855,6.1139,56.2796,4.4875,12.2644,0.0068,0.0085,0.1212,0.0542,2.8389,446,152.49079999999998,1.6442,2235.8646,6.4708,16.7096,1.4204,19.3874,0,0,1,2,Compiling
24.5363,41.9553,24.919,32.8597,0.6006,8.0546,-0.0025,0.043,1.9355,0.1099,1.4261,427,78.3507,0.7498,542.1429,5.4412,0.2636,0.0013,0.0694,1,1,0,5,Coding
21.0089,41.1164,24.0152,41.226,0.4172,6.165,0.0075,0.011,1.7518,0.0859,0.7036,441,118.6561,0.3798,510.9557,3.5277,0.2817,0.0071,0.0481,1,0,0,5,Coding
20.8214,40.4873,12.9698,41.7813,0.4631,6.7433,0.0095,0.0194,2.1009,0.1227,1.9532,446,106.5924,0.4625,459.4264,3.7952,0.4451,0.0,0.1542,1,1,1,5,Coding
8.8293,27.6429,15.115,47.7061,0.5553,7.8613,0.0096,0.0391,1.3165,0.0379,2.8514,483,153.1437,0.2536,440.0028,4.3392,0.4274,0.0146,0.2771,1,1,0,5,Coding
